provider,date,service,region,usageType,cost,currency,accountId
aws,2026-01-13,Lambda,eu-central-1,Lambda-GB-Second,52.76,USD,987654321098
aws,2026-01-13,ECS,ap-southeast-1,Fargate-GB-Hours,106.16,USD,123456789012
aws,2026-01-13,S3,ap-south-1,Requests-Tier1,77.74,USD,123456789012
aws,2026-01-13,EKS,ap-southeast-1,Fargate-vCPU-Hours,1138.04,USD,456789012345
aws,2026-01-13,ECS,ap-southeast-1,Fargate-GB-Hours,37.62,USD,456789012345
aws,2026-01-13,Lambda,eu-west-1,RequestCount,106.15,USD,987654321098
aws,2026-01-13,S3,eu-west-1,DataTransfer-Out-Bytes,41.52,USD,123456789012
aws,2026-01-13,S3,us-east-1,TimedStorage-ByteHrs,79.3,USD,123456789012
aws,2026-01-14,DynamoDB,ap-southeast-1,ReadCapacityUnits,48.17,USD,123456789012
aws,2026-01-14,S3,us-west-2,Requests-Tier1,49.19,USD,987654321098
aws,2026-01-14,EKS,ap-southeast-1,EKS-Cluster-Hours,982.15,USD,987654321098
aws,2026-01-14,S3,ap-southeast-1,TimedStorage-ByteHrs,98.82,USD,123456789012
aws,2026-01-14,EKS,us-west-2,Fargate-vCPU-Hours,668.67,USD,456789012345
aws,2026-01-14,EC2,eu-central-1,IPAddress:EIP,75.76,USD,987654321098
aws,2026-01-14,EKS,us-west-2,EKS-Cluster-Hours,716.21,USD,123456789012
aws,2026-01-14,ECS,us-west-2,Fargate-vCPU-Hours,54.68,USD,456789012345
aws,2026-01-14,RDS,eu-west-1,RDS:Multi-AZ-Storage,717.87,USD,987654321098
aws,2026-01-14,CloudFront,us-west-2,Requests-HTTP-Proxy,119.61,USD,987654321098
aws,2026-01-14,Lambda,us-west-2,Lambda-GB-Second,31.34,USD,987654321098
aws,2026-01-14,DynamoDB,ap-southeast-1,IndexWriteCapacityUnits,74.13,USD,123456789012
aws,2026-01-14,DynamoDB,us-west-2,IndexWriteCapacityUnits,87.32,USD,123456789012
aws,2026-01-14,DynamoDB,ap-southeast-1,WriteCapacityUnits,16.64,USD,456789012345
aws,2026-01-15,EC2,ap-south-1,DataTransfer-Out-Bytes,598.0,USD,456789012345
aws,2026-01-15,RDS,eu-central-1,RDS:ChargedBackupUsage,756.15,USD,987654321098
aws,2026-01-15,RDS,ap-south-1,InstanceUsage:db.t3.medium,259.64,USD,987654321098
aws,2026-01-15,Redshift,ap-southeast-1,Storage-ByteHrs,224.4,USD,456789012345
aws,2026-01-15,S3,eu-central-1,DataTransfer-Out-Bytes,1.43,USD,987654321098
aws,2026-01-15,CloudFront,eu-central-1,DataTransfer-Out-Bytes,14.31,USD,987654321098
aws,2026-01-15,S3,eu-west-1,DataTransfer-Out-Bytes,16.39,USD,456789012345
aws,2026-01-15,CloudFront,us-east-1,Requests-HTTPS-Proxy,39.53,USD,987654321098
aws,2026-01-15,EKS,eu-central-1,Fargate-vCPU-Hours,799.65,USD,456789012345
aws,2026-01-15,Lambda,eu-central-1,Edge-ByteHrs,18.67,USD,123456789012
aws,2026-01-16,Redshift,eu-central-1,NodeUsage:dc2.large,916.36,USD,123456789012
aws,2026-01-16,ECS,ap-south-1,Fargate-GB-Hours,82.5,USD,456789012345
aws,2026-01-16,Lambda,eu-west-1,RequestCount,11.69,USD,456789012345
aws,2026-01-16,DynamoDB,eu-west-1,WriteCapacityUnits,8.47,USD,987654321098
aws,2026-01-16,ElastiCache,us-east-1,NodeUsage:cache.t3.medium,47.73,USD,123456789012
aws,2026-01-16,EKS,us-west-2,Fargate-vCPU-Hours,235.53,USD,987654321098
aws,2026-01-16,Redshift,eu-west-1,NodeUsage:dc2.large,1041.45,USD,123456789012
aws,2026-01-16,EC2,ap-south-1,BoxUsage:c5.xlarge,108.42,USD,456789012345
aws,2026-01-17,ECS,ap-southeast-1,Fargate-GB-Hours,30.28,USD,456789012345
aws,2026-01-17,S3,eu-west-1,Requests-Tier2,119.36,USD,987654321098
aws,2026-01-17,EKS,ap-south-1,Fargate-vCPU-Hours,1238.19,USD,987654321098
aws,2026-01-17,Redshift,us-east-1,NodeUsage:dc2.large,489.53,USD,987654321098
aws,2026-01-17,DynamoDB,eu-central-1,ReadCapacityUnits,54.71,USD,987654321098
aws,2026-01-17,DynamoDB,eu-central-1,IndexWriteCapacityUnits,93.69,USD,123456789012
aws,2026-01-17,RDS,eu-west-1,InstanceUsage:db.t3.medium,264.47,USD,987654321098
aws,2026-01-17,Lambda,ap-southeast-1,RequestCount,77.58,USD,987654321098
aws,2026-01-17,CloudFront,eu-central-1,DataTransfer-Out-Bytes,109.12,USD,987654321098
aws,2026-01-17,CloudFront,eu-west-1,Requests-HTTPS-Proxy,25.63,USD,987654321098
aws,2026-01-18,Lambda,ap-southeast-1,Lambda-GB-Second,29.66,USD,456789012345
aws,2026-01-18,EC2,us-east-1,BoxUsage:c5.xlarge,546.3,USD,123456789012
aws,2026-01-18,DynamoDB,ap-southeast-1,TimedStorage-ByteHrs,32.17,USD,456789012345
aws,2026-01-18,Lambda,eu-central-1,Edge-ByteHrs,119.69,USD,987654321098
aws,2026-01-18,CloudFront,us-west-2,Requests-HTTPS-Proxy,75.45,USD,456789012345
aws,2026-01-18,ECS,eu-central-1,Fargate-vCPU-Hours,84.19,USD,456789012345
aws,2026-01-18,Redshift,eu-central-1,Storage-ByteHrs,709.69,USD,456789012345
aws,2026-01-18,ElastiCache,eu-central-1,NodeUsage:cache.r5.large,251.8,USD,123456789012
aws,2026-01-18,RDS,ap-south-1,InstanceUsage:db.t3.medium,1378.78,USD,456789012345
aws,2026-01-19,Redshift,eu-central-1,NodeUsage:dc2.large,237.61,USD,123456789012
aws,2026-01-19,ElastiCache,eu-west-1,NodeUsage:cache.t3.medium,625.51,USD,456789012345
aws,2026-01-19,EKS,ap-southeast-1,EKS-Cluster-Hours,1301.37,USD,123456789012
aws,2026-01-19,EC2,us-west-2,DataTransfer-Out-Bytes,306.9,USD,123456789012
aws,2026-01-19,DynamoDB,us-east-1,IndexWriteCapacityUnits,40.02,USD,987654321098
aws,2026-01-19,EC2,eu-central-1,BoxUsage:c5.xlarge,426.72,USD,987654321098
aws,2026-01-19,Lambda,ap-southeast-1,RequestCount,11.36,USD,456789012345
aws,2026-01-20,ElastiCache,ap-south-1,NodeUsage:cache.r5.large,425.63,USD,123456789012
aws,2026-01-20,S3,us-west-2,DataTransfer-Out-Bytes,43.99,USD,456789012345
aws,2026-01-20,RDS,ap-south-1,RDS:ChargedBackupUsage,851.97,USD,987654321098
aws,2026-01-20,Redshift,us-east-1,NodeUsage:dc2.large,1311.62,USD,456789012345
aws,2026-01-20,EC2,us-east-1,DataTransfer-Out-Bytes,548.44,USD,123456789012
aws,2026-01-20,EKS,us-east-1,Fargate-vCPU-Hours,1429.02,USD,456789012345
aws,2026-01-20,EKS,eu-central-1,Fargate-vCPU-Hours,239.09,USD,123456789012
aws,2026-01-20,EKS,us-west-2,EKS-Cluster-Hours,878.24,USD,123456789012
aws,2026-01-20,RDS,us-west-2,InstanceUsage:db.r5.xlarge,521.2,USD,987654321098
aws,2026-01-20,DynamoDB,ap-south-1,TimedStorage-ByteHrs,79.67,USD,987654321098
aws,2026-01-20,Lambda,us-west-2,Lambda-GB-Second,37.4,USD,987654321098
aws,2026-01-20,EKS,eu-west-1,Fargate-vCPU-Hours,950.92,USD,987654321098
aws,2026-01-20,EKS,ap-south-1,Fargate-vCPU-Hours,1058.62,USD,987654321098
aws,2026-01-21,RDS,eu-central-1,RDS:ChargedBackupUsage,1418.63,USD,123456789012
aws,2026-01-21,ElastiCache,us-east-1,NodeUsage:cache.r5.large,149.62,USD,987654321098
aws,2026-01-21,EC2,eu-west-1,BoxUsage:c5.xlarge,358.98,USD,123456789012
aws,2026-01-21,CloudFront,ap-southeast-1,Requests-HTTPS-Proxy,89.72,USD,987654321098
aws,2026-01-21,EKS,us-west-2,EKS-Cluster-Hours,490.62,USD,456789012345
aws,2026-01-21,ElastiCache,eu-west-1,NodeUsage:cache.r5.large,414.25,USD,987654321098
aws,2026-01-21,ElastiCache,us-west-2,NodeUsage:cache.t3.medium,423.97,USD,456789012345
aws,2026-01-21,S3,eu-central-1,Requests-Tier2,62.11,USD,987654321098
aws,2026-01-21,ElastiCache,ap-southeast-1,NodeUsage:cache.t3.medium,467.71,USD,987654321098
aws,2026-01-21,ElastiCache,eu-west-1,NodeUsage:cache.r5.large,446.38,USD,123456789012
aws,2026-01-21,EKS,us-east-1,EKS-Cluster-Hours,967.75,USD,456789012345
aws,2026-01-21,DynamoDB,eu-central-1,IndexWriteCapacityUnits,63.04,USD,987654321098
aws,2026-01-22,Lambda,eu-central-1,RequestCount,66.69,USD,987654321098
aws,2026-01-22,CloudFront,ap-south-1,Requests-HTTP-Proxy,27.42,USD,456789012345
aws,2026-01-22,DynamoDB,us-west-2,TimedStorage-ByteHrs,49.61,USD,123456789012
aws,2026-01-22,CloudFront,ap-southeast-1,DataTransfer-Out-Bytes,34.14,USD,987654321098
aws,2026-01-22,CloudFront,ap-south-1,Requests-HTTP-Proxy,108.08,USD,123456789012
aws,2026-01-22,EC2,ap-south-1,BoxUsage:m5.2xlarge,472.69,USD,987654321098
aws,2026-01-23,DynamoDB,ap-southeast-1,WriteCapacityUnits,68.45,USD,987654321098
aws,2026-01-23,RDS,eu-west-1,RDS:ChargedBackupUsage,1049.39,USD,456789012345
aws,2026-01-23,CloudFront,ap-southeast-1,DataTransfer-Out-Bytes,25.28,USD,987654321098
aws,2026-01-23,Lambda,ap-southeast-1,Lambda-GB-Second,88.95,USD,987654321098
aws,2026-01-23,DynamoDB,ap-southeast-1,TimedStorage-ByteHrs,47.51,USD,456789012345
aws,2026-01-23,DynamoDB,eu-west-1,IndexWriteCapacityUnits,66.99,USD,123456789012
aws,2026-01-23,ECS,eu-central-1,Fargate-vCPU-Hours,87.05,USD,123456789012
aws,2026-01-23,DynamoDB,eu-central-1,IndexWriteCapacityUnits,107.58,USD,123456789012
aws,2026-01-24,DynamoDB,us-west-2,IndexWriteCapacityUnits,29.31,USD,456789012345
aws,2026-01-24,EKS,ap-southeast-1,EKS-Cluster-Hours,213.02,USD,987654321098
aws,2026-01-24,EKS,eu-central-1,EKS-Cluster-Hours,407.56,USD,123456789012
aws,2026-01-24,EC2,eu-west-1,DataTransfer-Out-Bytes,496.07,USD,987654321098
aws,2026-01-24,EC2,us-west-2,IPAddress:EIP,17.85,USD,123456789012
aws,2026-01-24,EKS,eu-west-1,Fargate-vCPU-Hours,1397.68,USD,987654321098
aws,2026-01-24,S3,us-east-1,DataTransfer-Out-Bytes,41.13,USD,123456789012
aws,2026-01-24,Lambda,us-west-2,Edge-ByteHrs,97.21,USD,456789012345
aws,2026-01-24,Redshift,us-east-1,Storage-ByteHrs,120.86,USD,987654321098
aws,2026-01-24,EC2,ap-south-1,BoxUsage:m5.2xlarge,441.3,USD,987654321098
aws,2026-01-24,DynamoDB,eu-central-1,IndexWriteCapacityUnits,84.08,USD,987654321098
aws,2026-01-24,ECS,ap-southeast-1,Fargate-vCPU-Hours,109.21,USD,456789012345
aws,2026-01-25,CloudFront,ap-southeast-1,Requests-HTTP-Proxy,30.7,USD,456789012345
aws,2026-01-25,CloudFront,us-west-2,Requests-HTTPS-Proxy,70.44,USD,123456789012
aws,2026-01-25,S3,us-west-2,DataTransfer-Out-Bytes,112.31,USD,987654321098
aws,2026-01-25,EKS,us-west-2,EKS-Cluster-Hours,908.19,USD,123456789012
aws,2026-01-25,RDS,eu-central-1,InstanceUsage:db.t3.medium,574.1,USD,456789012345
aws,2026-01-25,ElastiCache,ap-south-1,NodeUsage:cache.r5.large,46.25,USD,456789012345
aws,2026-01-25,ElastiCache,eu-central-1,NodeUsage:cache.t3.medium,169.38,USD,987654321098
aws,2026-01-25,CloudFront,ap-southeast-1,Requests-HTTPS-Proxy,12.26,USD,456789012345
aws,2026-01-26,ElastiCache,us-west-2,NodeUsage:cache.t3.medium,34.66,USD,123456789012
aws,2026-01-26,CloudFront,us-west-2,DataTransfer-Out-Bytes,34.53,USD,123456789012
aws,2026-01-26,Redshift,us-east-1,Storage-ByteHrs,982.63,USD,456789012345
aws,2026-01-26,S3,us-east-1,DataTransfer-Out-Bytes,115.6,USD,987654321098
aws,2026-01-26,DynamoDB,ap-south-1,TimedStorage-ByteHrs,31.81,USD,987654321098
aws,2026-01-26,EKS,eu-west-1,EKS-Cluster-Hours,1208.68,USD,987654321098
aws,2026-01-26,CloudFront,ap-southeast-1,Requests-HTTPS-Proxy,10.7,USD,456789012345
aws,2026-01-26,EKS,eu-central-1,EKS-Cluster-Hours,1057.51,USD,123456789012
aws,2026-01-26,EKS,us-west-2,Fargate-vCPU-Hours,285.3,USD,123456789012
aws,2026-01-26,RDS,us-east-1,RDS:Multi-AZ-Storage,803.09,USD,123456789012
aws,2026-01-26,ECS,us-west-2,Fargate-GB-Hours,43.73,USD,987654321098
aws,2026-01-26,RDS,us-east-1,InstanceUsage:db.r5.xlarge,48.41,USD,456789012345
aws,2026-01-27,S3,us-east-1,Requests-Tier1,53.94,USD,987654321098
aws,2026-01-27,RDS,eu-west-1,InstanceUsage:db.t3.medium,254.29,USD,987654321098
aws,2026-01-27,ECS,ap-south-1,Fargate-GB-Hours,7.97,USD,123456789012
aws,2026-01-27,EKS,eu-central-1,EKS-Cluster-Hours,187.47,USD,987654321098
aws,2026-01-27,Redshift,eu-central-1,NodeUsage:dc2.large,947.15,USD,456789012345
aws,2026-01-27,Lambda,ap-south-1,Edge-ByteHrs,93.06,USD,456789012345
aws,2026-01-27,RDS,us-east-1,RDS:ChargedBackupUsage,101.7,USD,456789012345
aws,2026-01-27,S3,us-west-2,DataTransfer-Out-Bytes,40.6,USD,456789012345
aws,2026-01-27,EKS,eu-central-1,Fargate-vCPU-Hours,848.02,USD,123456789012
aws,2026-01-27,Lambda,ap-south-1,RequestCount,38.32,USD,456789012345
aws,2026-01-27,ElastiCache,eu-west-1,NodeUsage:cache.r5.large,187.73,USD,456789012345
aws,2026-01-27,EKS,us-east-1,EKS-Cluster-Hours,922.64,USD,123456789012
aws,2026-01-27,DynamoDB,ap-southeast-1,WriteCapacityUnits,48.0,USD,456789012345
aws,2026-01-28,Redshift,us-east-1,Storage-ByteHrs,990.22,USD,456789012345
aws,2026-01-28,Lambda,ap-southeast-1,Lambda-GB-Second,106.13,USD,456789012345
aws,2026-01-28,Lambda,ap-southeast-1,Edge-ByteHrs,62.95,USD,987654321098
aws,2026-01-28,CloudFront,us-west-2,Requests-HTTP-Proxy,32.21,USD,123456789012
aws,2026-01-28,ElastiCache,us-west-2,NodeUsage:cache.r5.large,541.32,USD,987654321098
aws,2026-01-28,ECS,us-east-1,Fargate-vCPU-Hours,54.97,USD,987654321098
aws,2026-01-28,CloudFront,ap-southeast-1,DataTransfer-Out-Bytes,52.64,USD,456789012345
aws,2026-01-28,S3,us-west-2,Requests-Tier2,49.09,USD,987654321098
aws,2026-01-28,CloudFront,us-west-2,DataTransfer-Out-Bytes,55.31,USD,123456789012
aws,2026-01-28,RDS,us-east-1,InstanceUsage:db.r5.xlarge,1149.92,USD,456789012345
aws,2026-01-28,S3,us-east-1,Requests-Tier2,45.42,USD,123456789012
aws,2026-01-29,S3,eu-central-1,Requests-Tier1,50.75,USD,456789012345
aws,2026-01-29,CloudFront,us-west-2,DataTransfer-Out-Bytes,88.57,USD,123456789012
aws,2026-01-29,CloudFront,ap-south-1,Requests-HTTP-Proxy,81.98,USD,987654321098
aws,2026-01-29,EC2,eu-central-1,BoxUsage:c5.xlarge,139.95,USD,123456789012
aws,2026-01-29,CloudFront,us-west-2,Requests-HTTP-Proxy,28.93,USD,987654321098
aws,2026-01-29,S3,ap-south-1,DataTransfer-Out-Bytes,89.22,USD,987654321098
aws,2026-01-29,Lambda,us-east-1,RequestCount,9.29,USD,987654321098
aws,2026-01-30,EKS,eu-central-1,EKS-Cluster-Hours,668.47,USD,987654321098
aws,2026-01-30,RDS,us-west-2,RDS:ChargedBackupUsage,851.16,USD,456789012345
aws,2026-01-30,ElastiCache,eu-central-1,NodeUsage:cache.r5.large,141.51,USD,123456789012
aws,2026-01-30,DynamoDB,us-east-1,ReadCapacityUnits,40.93,USD,123456789012
aws,2026-01-30,RDS,us-east-1,RDS:ChargedBackupUsage,978.03,USD,456789012345
aws,2026-01-30,DynamoDB,eu-central-1,WriteCapacityUnits,98.5,USD,456789012345
aws,2026-01-31,EKS,eu-central-1,EKS-Cluster-Hours,333.35,USD,123456789012
aws,2026-01-31,S3,ap-southeast-1,Requests-Tier2,84.69,USD,456789012345
aws,2026-01-31,S3,us-east-1,DataTransfer-Out-Bytes,95.42,USD,987654321098
aws,2026-01-31,S3,ap-south-1,DataTransfer-Out-Bytes,15.41,USD,456789012345
aws,2026-01-31,ElastiCache,us-west-2,NodeUsage:cache.r5.large,595.26,USD,987654321098
aws,2026-01-31,Lambda,eu-west-1,Lambda-GB-Second,44.89,USD,123456789012
aws,2026-01-31,ECS,eu-central-1,Fargate-vCPU-Hours,8.64,USD,987654321098
aws,2026-01-31,RDS,us-west-2,RDS:Multi-AZ-Storage,1018.05,USD,456789012345
aws,2026-01-31,ElastiCache,us-east-1,NodeUsage:cache.r5.large,578.68,USD,987654321098
aws,2026-01-31,ElastiCache,eu-central-1,NodeUsage:cache.r5.large,265.22,USD,123456789012
aws,2026-01-31,ECS,us-west-2,Fargate-GB-Hours,86.06,USD,123456789012
aws,2026-01-31,EKS,us-east-1,EKS-Cluster-Hours,859.49,USD,456789012345
aws,2026-01-31,RDS,ap-south-1,InstanceUsage:db.t3.medium,960.36,USD,987654321098
aws,2026-01-31,Lambda,us-west-2,Edge-ByteHrs,82.61,USD,123456789012
aws,2026-01-31,ECS,ap-southeast-1,Fargate-GB-Hours,53.19,USD,987654321098
aws,2026-01-31,EKS,eu-central-1,Fargate-vCPU-Hours,1285.5,USD,987654321098
aws,2026-01-31,Redshift,ap-southeast-1,NodeUsage:dc2.large,551.66,USD,123456789012
aws,2026-01-31,S3,ap-south-1,Requests-Tier1,66.63,USD,123456789012
aws,2026-02-01,ECS,us-east-1,Fargate-GB-Hours,74.28,USD,456789012345
aws,2026-02-01,ElastiCache,us-west-2,NodeUsage:cache.t3.medium,347.58,USD,456789012345
aws,2026-02-01,DynamoDB,us-east-1,WriteCapacityUnits,54.0,USD,987654321098
aws,2026-02-01,CloudFront,ap-southeast-1,Requests-HTTP-Proxy,52.85,USD,456789012345
aws,2026-02-01,CloudFront,eu-central-1,Requests-HTTPS-Proxy,45.12,USD,123456789012
aws,2026-02-01,DynamoDB,eu-west-1,IndexWriteCapacityUnits,25.3,USD,456789012345
aws,2026-02-01,CloudFront,ap-southeast-1,Requests-HTTPS-Proxy,46.5,USD,987654321098
aws,2026-02-01,EKS,eu-west-1,Fargate-vCPU-Hours,269.53,USD,456789012345
aws,2026-02-02,EC2,eu-west-1,BoxUsage:m5.2xlarge,584.81,USD,123456789012
aws,2026-02-02,EKS,ap-south-1,Fargate-vCPU-Hours,1270.72,USD,123456789012
aws,2026-02-02,Redshift,us-west-2,NodeUsage:dc2.large,320.2,USD,456789012345
aws,2026-02-02,EKS,eu-central-1,EKS-Cluster-Hours,641.48,USD,123456789012
aws,2026-02-02,ElastiCache,eu-west-1,NodeUsage:cache.t3.medium,187.49,USD,987654321098
aws,2026-02-02,S3,ap-southeast-1,Requests-Tier2,110.23,USD,123456789012
aws,2026-02-02,S3,eu-west-1,TimedStorage-ByteHrs,28.5,USD,456789012345
aws,2026-02-03,ECS,ap-south-1,Fargate-GB-Hours,65.63,USD,987654321098
aws,2026-02-03,Lambda,eu-west-1,RequestCount,111.14,USD,987654321098
aws,2026-02-03,RDS,us-east-1,InstanceUsage:db.t3.medium,1249.92,USD,456789012345
aws,2026-02-03,Redshift,ap-south-1,NodeUsage:dc2.large,950.16,USD,456789012345
aws,2026-02-03,ElastiCache,eu-west-1,NodeUsage:cache.t3.medium,480.82,USD,987654321098
aws,2026-02-03,ECS,us-west-2,Fargate-vCPU-Hours,87.25,USD,987654321098
aws,2026-02-03,EKS,ap-south-1,EKS-Cluster-Hours,328.02,USD,456789012345
aws,2026-02-03,Lambda,us-west-2,Edge-ByteHrs,83.37,USD,987654321098
